,size,avg,pc,cl,count_p,count_c,slope,interaction
1094,500,34.332,0.6,0.19721197603922244,3791,4885,0.39019741146998665,degree
1095,500,34.332,0.6,0.19721197603922244,3791,4885,0.4504897784093357,distance
1096,500,34.428,0.8,0.21444531291097824,2230,6446,0.44351366967774053,random
1097,500,34.428,0.8,0.21444531291097824,2230,6446,0.46067223286307313,ordered
1098,500,34.428,0.8,0.21444531291097824,2230,6446,0.3849283789452274,degree
1099,500,34.428,0.8,0.21444531291097824,2230,6446,0.44136425691338044,distance
1100,500,34.492,0.85,0.2222225064059097,1808,6868,0.43495049743016934,random
1101,500,34.492,0.85,0.2222225064059097,1808,6868,0.4511124147368335,ordered
1102,500,34.492,0.85,0.2222225064059097,1808,6868,0.39605668402599503,degree
1103,500,34.492,0.85,0.2222225064059097,1808,6868,0.45302552941644614,distance
1104,500,34.56,0.9,0.23913251420488776,1473,7203,0.4191927740493074,random
1105,500,34.56,0.9,0.23913251420488776,1473,7203,0.4518242556701229,ordered
1106,500,34.56,0.9,0.23913251420488776,1473,7203,0.3960313714219653,degree
1107,500,34.56,0.9,0.23913251420488776,1473,7203,0.3920607550219543,distance
1108,500,34.592,0.95,0.2559237356039235,1021,7655,0.3708737888846868,random
1109,500,34.592,0.95,0.2559237356039235,1021,7655,0.3974076536970673,ordered
1110,500,34.592,0.95,0.2559237356039235,1021,7655,0.3817577653594849,degree
1111,500,34.592,0.95,0.2559237356039235,1021,7655,0.37784855382562105,distance
1112,500,34.696,1,0.3118862029192667,648,8028,0.23005566847677908,random
1113,500,34.696,1,0.3118862029192667,648,8028,0.2284795793900883,ordered
1114,500,34.696,1,0.3118862029192667,648,8028,0.326818158973064,degree
1115,500,34.696,1,0.3118862029192667,648,8028,0.21370013339590224,distance
1116,500,34.704,0.0,0.15113988308921053,8676,0,0.4405924560127031,random
1117,500,34.704,0.0,0.15113988308921053,8676,0,0.4609421331648562,ordered
1118,500,34.704,0.0,0.15113988308921053,8676,0,0.41139653245648056,degree
1119,500,34.704,0.0,0.15113988308921053,8676,0,0.4646447447604512,distance
1120,500,34.388,0.2,0.1707113414638479,7009,1667,0.44197130083749514,random
1121,500,34.388,0.2,0.1707113414638479,7009,1667,0.4571327173754538,ordered
1122,500,34.388,0.2,0.1707113414638479,7009,1667,0.3846710639947725,degree
1123,500,34.388,0.2,0.1707113414638479,7009,1667,0.4550314388298883,distance
1124,500,34.192,0.4,0.19067531357489645,5470,3206,0.43497724230723656,random
1125,500,34.192,0.4,0.19067531357489645,5470,3206,0.4500222721066936,ordered
1126,500,34.192,0.4,0.19067531357489645,5470,3206,0.38995871061160453,degree
1127,500,34.192,0.4,0.19067531357489645,5470,3206,0.4545938561583208,distance
1128,500,34.156,0.6,0.20237596661132937,3842,4834,0.44209285857533037,random
1129,500,34.156,0.6,0.20237596661132937,3842,4834,0.4541452468049064,ordered
1130,500,34.156,0.6,0.20237596661132937,3842,4834,0.39824831966903584,degree
1131,500,34.156,0.6,0.20237596661132937,3842,4834,0.4524699180426879,distance
1132,500,34.388,0.8,0.21812422215900298,2255,6421,0.4306719892727009,random
1133,500,34.388,0.8,0.21812422215900298,2255,6421,0.46145875695777167,ordered
1134,500,34.388,0.8,0.21812422215900298,2255,6421,0.38461864506772586,degree
1135,500,34.388,0.8,0.21812422215900298,2255,6421,0.41784864171373953,distance
1136,500,34.452,0.85,0.22497443655744903,1822,6854,0.4325202946909874,random
1137,500,34.452,0.85,0.22497443655744903,1822,6854,0.4365370975009174,ordered
1138,500,34.452,0.85,0.22497443655744903,1822,6854,0.39700488366303777,degree
1139,500,34.452,0.85,0.22497443655744903,1822,6854,0.43031093285820277,distance
1140,500,34.532,0.9,0.23735606259349848,1418,7258,0.412670544761252,random
1141,500,34.532,0.9,0.23735606259349848,1418,7258,0.42893051242716435,ordered
1142,500,34.532,0.9,0.23735606259349848,1418,7258,0.3928267652246923,degree
1143,500,34.532,0.9,0.23735606259349848,1418,7258,0.4160757580579439,distance
1144,500,34.64,0.95,0.2591688653583008,1033,7643,0.3989660672990125,random
1145,500,34.64,0.95,0.2591688653583008,1033,7643,0.404672559247631,ordered
1146,500,34.64,0.95,0.2591688653583008,1033,7643,0.3924541676766621,degree
1147,500,34.64,0.95,0.2591688653583008,1033,7643,0.4179769008502685,distance
1148,500,34.696,1,0.3210045176421646,640,8036,0.22658179832172465,random
1149,500,34.696,1,0.3210045176421646,640,8036,0.22727981379359333,ordered
1150,500,34.696,1,0.3210045176421646,640,8036,0.3123451227969998,degree
1151,500,34.696,1,0.3210045176421646,640,8036,0.2419052732905434,distance
1152,500,36.556,0.0,0.14329454875229752,9139,0,0.4471967124656091,random
1153,500,36.556,0.0,0.14329454875229752,9139,0,0.4661545030387232,ordered
1154,500,36.556,0.0,0.14329454875229752,9139,0,0.398387130104193,degree
1155,500,36.556,0.0,0.14329454875229752,9139,0,0.4719027348374116,distance
1156,500,36.128,0.2,0.20664488239658288,7424,1715,0.43684857947631456,random
1157,500,36.128,0.2,0.20664488239658288,7424,1715,0.44151190499380666,ordered
1158,500,36.128,0.2,0.20664488239658288,7424,1715,0.39109449015093023,degree
1159,500,36.128,0.2,0.20664488239658288,7424,1715,0.45348906976784625,distance
1160,500,35.932,0.4,0.23676183516752608,5753,3386,0.44283163929265906,random
1161,500,35.932,0.4,0.23676183516752608,5753,3386,0.442314112038543,ordered
1162,500,35.932,0.4,0.23676183516752608,5753,3386,0.3848626238793585,degree
1163,500,35.932,0.4,0.23676183516752608,5753,3386,0.44141434024594,distance
1164,500,35.868,0.6,0.23195860328499923,4061,5078,0.4246949359194524,random
1165,500,35.868,0.6,0.23195860328499923,4061,5078,0.460684236248616,ordered
1166,500,35.868,0.6,0.23195860328499923,4061,5078,0.39930564445692,degree
1167,500,35.868,0.6,0.23195860328499923,4061,5078,0.456449296768555,distance
1168,500,36.168,0.8,0.22600284080532956,2296,6843,0.44407464356735316,random
1169,500,36.168,0.8,0.22600284080532956,2296,6843,0.4510395863101091,ordered
1170,500,36.168,0.8,0.22600284080532956,2296,6843,0.40171524403884284,degree
1171,500,36.168,0.8,0.22600284080532956,2296,6843,0.4579250857515519,distance
1172,500,36.272,0.85,0.23115882583664704,1945,7194,0.44232076098095396,random
1173,500,36.272,0.85,0.23115882583664704,1945,7194,0.45729817224091,ordered
1174,500,36.272,0.85,0.23115882583664704,1945,7194,0.4001928089494718,degree
1175,500,36.272,0.85,0.23115882583664704,1945,7194,0.45673920523737827,distance
1176,500,36.368,0.9,0.2665191576704878,1505,7634,0.42529590417915186,random
1177,500,36.368,0.9,0.2665191576704878,1505,7634,0.4471950722333079,ordered
1178,500,36.368,0.9,0.2665191576704878,1505,7634,0.38988242884413143,degree
1179,500,36.368,0.9,0.2665191576704878,1505,7634,0.45415485459488425,distance
1180,500,36.444,0.95,0.308134179589201,1102,8037,0.345655704347014,random
1181,500,36.444,0.95,0.308134179589201,1102,8037,0.36609000414674503,ordered
1182,500,36.444,0.95,0.308134179589201,1102,8037,0.364689096912543,degree
1183,500,36.444,0.95,0.308134179589201,1102,8037,0.38591367569408763,distance
1184,500,36.504,1,0.4549237797955933,703,8436,0.13211148063056388,random
1185,500,36.504,1,0.4549237797955933,703,8436,0.13660924260255464,ordered
1186,500,36.504,1,0.4549237797955933,703,8436,0.22844797517903653,degree
1187,500,36.504,1,0.4549237797955933,703,8436,0.12638203830943287,distance
1188,500,36.556,0.0,0.15283147719749507,9139,0,0.44464872452815174,random
1189,500,36.556,0.0,0.15283147719749507,9139,0,0.4591482016000964,ordered
1190,500,36.556,0.0,0.15283147719749507,9139,0,0.4091488370632802,degree
1191,500,36.556,0.0,0.15283147719749507,9139,0,0.46083787760058004,distance
1192,500,36.12,0.2,0.20746612310692994,7385,1754,0.4270937592580135,random
1193,500,36.12,0.2,0.20746612310692994,7385,1754,0.4602076361275499,ordered
1194,500,36.12,0.2,0.20746612310692994,7385,1754,0.39355501803420956,degree
1195,500,36.12,0.2,0.20746612310692994,7385,1754,0.44689852127266044,distance
1196,500,35.852,0.4,0.23655570294353828,5690,3449,0.4415107616132315,random
1197,500,35.852,0.4,0.23655570294353828,5690,3449,0.4527636993033526,ordered
1198,500,35.852,0.4,0.23655570294353828,5690,3449,0.3880502012152517,degree
1199,500,35.852,0.4,0.23655570294353828,5690,3449,0.45139048115441716,distance
1200,500,36.0,0.6,0.22799673833723208,4021,5118,0.43637881720448773,random
1201,500,36.0,0.6,0.22799673833723208,4021,5118,0.45577967649939904,ordered
1202,500,36.0,0.6,0.22799673833723208,4021,5118,0.38549069444524914,degree
1203,500,36.0,0.6,0.22799673833723208,4021,5118,0.45538525739329627,distance
1204,500,36.156,0.8,0.22495572374185527,2403,6736,0.44246252107143313,random
1205,500,36.156,0.8,0.22495572374185527,2403,6736,0.4675067166076151,ordered
1206,500,36.156,0.8,0.22495572374185527,2403,6736,0.39436103472018347,degree
1207,500,36.156,0.8,0.22495572374185527,2403,6736,0.4636296046354527,distance
1208,500,36.296,0.85,0.23561902124706183,1966,7173,0.44511913832759636,random
1209,500,36.296,0.85,0.23561902124706183,1966,7173,0.4568053863835001,ordered
1210,500,36.296,0.85,0.23561902124706183,1966,7173,0.3879953139735924,degree
1211,500,36.296,0.85,0.23561902124706183,1966,7173,0.45994039082571625,distance
1212,500,36.308,0.9,0.2544005318316106,1488,7651,0.42625477385834093,random
1213,500,36.308,0.9,0.2544005318316106,1488,7651,0.45170948092145957,ordered
1214,500,36.308,0.9,0.2544005318316106,1488,7651,0.38589877470867584,degree
1215,500,36.308,0.9,0.2544005318316106,1488,7651,0.44985606335723743,distance
1216,500,36.392,0.95,0.290441706656925,1119,8020,0.36130410694634546,random
1217,500,36.392,0.95,0.290441706656925,1119,8020,0.37193519107150463,ordered
1218,500,36.392,0.95,0.290441706656925,1119,8020,0.3818476703196805,degree
1219,500,36.392,0.95,0.290441706656925,1119,8020,0.38824835532317586,distance
1220,500,36.496,1,0.4675001929294119,707,8432,0.12210762385298804,random
1221,500,36.496,1,0.4675001929294119,707,8432,0.12446030970922706,ordered
1222,500,36.496,1,0.4675001929294119,707,8432,0.20159676340783764,degree
1223,500,36.496,1,0.4675001929294119,707,8432,0.1347334223932594,distance
1224,500,38.4,0.0,0.15329896215443858,9600,0,0.45367385087349066,random
1225,500,38.4,0.0,0.15329896215443858,9600,0,0.4708923187756776,ordered
1226,500,38.4,0.0,0.15329896215443858,9600,0,0.4078534024159203,degree
1227,500,38.4,0.0,0.15329896215443858,9600,0,0.46190940260284447,distance
1228,500,37.952,0.2,0.20310649843861353,7856,1744,0.4494949912578662,random
1229,500,37.952,0.2,0.20310649843861353,7856,1744,0.4544857860221076,ordered
1230,500,37.952,0.2,0.20310649843861353,7856,1744,0.39488596861437014,degree
1231,500,37.952,0.2,0.20310649843861353,7856,1744,0.45462340780961197,distance
1232,500,37.692,0.4,0.23784786730268098,6038,3562,0.4416929887069328,random
1233,500,37.692,0.4,0.23784786730268098,6038,3562,0.4405867311512572,ordered
1234,500,37.692,0.4,0.23784786730268098,6038,3562,0.37774665282976494,degree
1235,500,37.692,0.4,0.23784786730268098,6038,3562,0.45627508230534974,distance
1236,500,37.768,0.6,0.23097934608018614,4171,5429,0.4394706230880332,random
1237,500,37.768,0.6,0.23097934608018614,4171,5429,0.45784421848926576,ordered
1238,500,37.768,0.6,0.23097934608018614,4171,5429,0.39521352766537554,degree
1239,500,37.768,0.6,0.23097934608018614,4171,5429,0.46025219168417014,distance
1240,500,38.072,0.8,0.22477002411508876,2445,7155,0.446212146029943,random
1241,500,38.072,0.8,0.22477002411508876,2445,7155,0.46582017876568377,ordered
1242,500,38.072,0.8,0.22477002411508876,2445,7155,0.4012776966543375,degree
1243,500,38.072,0.8,0.22477002411508876,2445,7155,0.46146866881358434,distance
1244,500,38.164,0.85,0.2297912689725441,1974,7626,0.45266301364336725,random
1245,500,38.164,0.85,0.2297912689725441,1974,7626,0.46523960890089977,ordered
1246,500,38.164,0.85,0.2297912689725441,1974,7626,0.3940195782700499,degree
1247,500,38.164,0.85,0.2297912689725441,1974,7626,0.4635567660932048,distance
1248,500,38.204,0.9,0.25223445397779326,1537,8063,0.4387135791683714,random
1249,500,38.204,0.9,0.25223445397779326,1537,8063,0.4584231517412799,ordered
1250,500,38.204,0.9,0.25223445397779326,1537,8063,0.3938399831801306,degree
1251,500,38.204,0.9,0.25223445397779326,1537,8063,0.45160755724962137,distance
1252,500,38.228,0.95,0.3132614648950513,1115,8485,0.3111810342575032,random
1253,500,38.228,0.95,0.3132614648950513,1115,8485,0.3330555603704142,ordered
1254,500,38.228,0.95,0.3132614648950513,1115,8485,0.3760239351011034,degree
1255,500,38.228,0.95,0.3132614648950513,1115,8485,0.3419350680976442,distance
1256,500,38.308,1,0.45817890982313303,733,8867,0.12280941014734167,random
1257,500,38.308,1,0.45817890982313303,733,8867,0.11572190450837376,ordered
1258,500,38.308,1,0.45817890982313303,733,8867,0.21177182360143026,degree
1259,500,38.308,1,0.45817890982313303,733,8867,0.11237981181797956,distance
1260,500,38.4,0.0,0.1510453604220126,9600,0,0.45425221026324564,random
1261,500,38.4,0.0,0.1510453604220126,9600,0,0.46776607948473414,ordered
1262,500,38.4,0.0,0.1510453604220126,9600,0,0.40625765616995846,degree
1263,500,38.4,0.0,0.1510453604220126,9600,0,0.4663264067149783,distance
1264,500,37.968,0.2,0.20581284377922784,7763,1837,0.4379602498369632,random
1265,500,37.968,0.2,0.20581284377922784,7763,1837,0.45670285306349756,ordered
1266,500,37.968,0.2,0.20581284377922784,7763,1837,0.3963801160419895,degree
1267,500,37.968,0.2,0.20581284377922784,7763,1837,0.4515152276881185,distance
1268,500,37.612,0.4,0.236455971349774,6048,3552,0.42475096912225974,random
1269,500,37.612,0.4,0.236455971349774,6048,3552,0.4576493445316225,ordered
1270,500,37.612,0.4,0.236455971349774,6048,3552,0.3855972219231458,degree
1271,500,37.612,0.4,0.236455971349774,6048,3552,0.4479515753964628,distance
1272,500,37.772,0.6,0.2391201289402707,4226,5374,0.43542841764569334,random
1273,500,37.772,0.6,0.2391201289402707,4226,5374,0.4550712751089077,ordered
1274,500,37.772,0.6,0.2391201289402707,4226,5374,0.39049409547752134,degree
1275,500,37.772,0.6,0.2391201289402707,4226,5374,0.4503002450032104,distance
1276,500,38.012,0.8,0.21910798967825074,2442,7158,0.4365810091906391,random
1277,500,38.012,0.8,0.21910798967825074,2442,7158,0.46429666570121003,ordered
1278,500,38.012,0.8,0.21910798967825074,2442,7158,0.4052813834184287,degree
1279,500,38.012,0.8,0.21910798967825074,2442,7158,0.467528039635702,distance
1280,500,38.1,0.85,0.2274680693413624,2037,7563,0.4405329652786092,random
1281,500,38.1,0.85,0.2274680693413624,2037,7563,0.4635513650840566,ordered
1282,500,38.1,0.85,0.2274680693413624,2037,7563,0.38582442523569205,degree
1283,500,38.1,0.85,0.2274680693413624,2037,7563,0.46491601037641733,distance
1284,500,38.188,0.9,0.2515059804468848,1551,8049,0.4333041543006436,random
1285,500,38.188,0.9,0.2515059804468848,1551,8049,0.45773755135709654,ordered
1286,500,38.188,0.9,0.2515059804468848,1551,8049,0.38937040054197497,degree
1287,500,38.188,0.9,0.2515059804468848,1551,8049,0.4475776403453563,distance
1288,500,38.272,0.95,0.3114868872274341,1135,8465,0.358139758530947,random
1289,500,38.272,0.95,0.3114868872274341,1135,8465,0.37791641162898293,ordered
1290,500,38.272,0.95,0.3114868872274341,1135,8465,0.3853347560222901,degree
1291,500,38.272,0.95,0.3114868872274341,1135,8465,0.39513878366878186,distance
1292,500,38.352,1,0.4579859971317475,739,8861,0.119879641582001,random
1293,500,38.352,1,0.4579859971317475,739,8861,0.1338800993652513,ordered
1294,500,38.352,1,0.4579859971317475,739,8861,0.23974151631733864,degree
1295,500,38.352,1,0.4579859971317475,739,8861,0.11387434494110027,distance
1296,500,40.236,0.0,0.15683114716518545,10059,0,0.4546161525203556,random
1297,500,40.236,0.0,0.15683114716518545,10059,0,0.46162877562007665,ordered
1298,500,40.236,0.0,0.15683114716518545,10059,0,0.3896228659237862,degree
1299,500,40.236,0.0,0.15683114716518545,10059,0,0.4670324084621805,distance
1300,500,39.812,0.2,0.20476810883491614,8218,1841,0.43515911056910433,random
1301,500,39.812,0.2,0.20476810883491614,8218,1841,0.45569692647289883,ordered
1302,500,39.812,0.2,0.20476810883491614,8218,1841,0.4001756529068139,degree
1303,500,39.812,0.2,0.20476810883491614,8218,1841,0.45641034393012714,distance
1304,500,39.56,0.4,0.23977216790500372,6365,3694,0.4304632395519209,random
1305,500,39.56,0.4,0.23977216790500372,6365,3694,0.4558648421822511,ordered
1306,500,39.56,0.4,0.23977216790500372,6365,3694,0.395212558807715,degree
1307,500,39.56,0.4,0.23977216790500372,6365,3694,0.4588338943260327,distance
1308,500,39.54,0.6,0.2308637297809357,4316,5743,0.43969529152690523,random
1309,500,39.54,0.6,0.2308637297809357,4316,5743,0.45803639642974375,ordered
1310,500,39.54,0.6,0.2308637297809357,4316,5743,0.40127003063525085,degree
1311,500,39.54,0.6,0.2308637297809357,4316,5743,0.45900693338225,distance
1312,500,39.8,0.8,0.2156233770646807,2646,7413,0.45033512232843753,random
1313,500,39.8,0.8,0.2156233770646807,2646,7413,0.4573059810323857,ordered
1314,500,39.8,0.8,0.2156233770646807,2646,7413,0.38506405390192516,degree
1315,500,39.8,0.8,0.2156233770646807,2646,7413,0.4706899969980366,distance
1316,500,39.948,0.85,0.22093686272371119,2074,7985,0.4443803128352866,random
1317,500,39.948,0.85,0.22093686272371119,2074,7985,0.4660483807925887,ordered
1318,500,39.948,0.85,0.22093686272371119,2074,7985,0.39331783350976907,degree
1319,500,39.948,0.85,0.22093686272371119,2074,7985,0.47389477325206003,distance
1320,500,40.052,0.9,0.24386828906214972,1624,8435,0.43492196967359076,random
1321,500,40.052,0.9,0.24386828906214972,1624,8435,0.4603171270461582,ordered
1322,500,40.052,0.9,0.24386828906214972,1624,8435,0.4035122304251259,degree
1323,500,40.052,0.9,0.24386828906214972,1624,8435,0.46174624747005744,distance
1324,500,40.108,0.95,0.32261833982174515,1177,8882,0.3192885435553654,random
1325,500,40.108,0.95,0.32261833982174515,1177,8882,0.33088441558386716,ordered
1326,500,40.108,0.95,0.32261833982174515,1177,8882,0.3827220610531277,degree
1327,500,40.108,0.95,0.32261833982174515,1177,8882,0.365499843686716,distance
1328,500,40.16,1,0.5184502241168052,759,9300,0.13722332328115744,random
1329,500,40.16,1,0.5184502241168052,759,9300,0.13831213207652776,ordered
1330,500,40.16,1,0.5184502241168052,759,9300,0.2673441671610718,degree
1331,500,40.16,1,0.5184502241168052,759,9300,0.1313999653954778,distance
1332,500,40.236,0.0,0.15305132959886641,10059,0,0.45110683065265,random
1333,500,40.236,0.0,0.15305132959886641,10059,0,0.46090424080985637,ordered
1334,500,40.236,0.0,0.15305132959886641,10059,0,0.4014935886473272,degree
1335,500,40.236,0.0,0.15305132959886641,10059,0,0.47018195530697515,distance
1336,500,39.744,0.2,0.22045002388891516,8121,1938,0.4411520693523722,random
1337,500,39.744,0.2,0.22045002388891516,8121,1938,0.447246422836321,ordered
1338,500,39.744,0.2,0.22045002388891516,8121,1938,0.3897892590488393,degree
1339,500,39.744,0.2,0.22045002388891516,8121,1938,0.45219921011800235,distance
1340,500,39.516,0.4,0.23451370524785312,6280,3779,0.43758956791650416,random
1341,500,39.516,0.4,0.23451370524785312,6280,3779,0.45968210330129927,ordered
1342,500,39.516,0.4,0.23451370524785312,6280,3779,0.39642192899835116,degree
1343,500,39.516,0.4,0.23451370524785312,6280,3779,0.44422261274157904,distance
1344,500,39.584,0.6,0.23569509228134009,4490,5569,0.4412861156997227,random
1345,500,39.584,0.6,0.23569509228134009,4490,5569,0.45658878351339827,ordered
1346,500,39.584,0.6,0.23569509228134009,4490,5569,0.393905082965329,degree
1347,500,39.584,0.6,0.23569509228134009,4490,5569,0.45759741622110806,distance
1348,500,39.856,0.8,0.22561081744834743,2476,7583,0.44953324992505816,random
1349,500,39.856,0.8,0.22561081744834743,2476,7583,0.461238786990398,ordered
1350,500,39.856,0.8,0.22561081744834743,2476,7583,0.39687284721756866,degree
1351,500,39.856,0.8,0.22561081744834743,2476,7583,0.47004097902581476,distance
1352,500,39.88,0.85,0.23343763971399284,2115,7944,0.44856649780335667,random
1353,500,39.88,0.85,0.23343763971399284,2115,7944,0.46047817404651636,ordered
1354,500,39.88,0.85,0.23343763971399284,2115,7944,0.4011865048861081,degree
1355,500,39.88,0.85,0.23343763971399284,2115,7944,0.47066529414839814,distance
1356,500,40.068,0.9,0.25556101576343576,1666,8393,0.44167004917390573,random
1357,500,40.068,0.9,0.25556101576343576,1666,8393,0.46273037145361623,ordered
1358,500,40.068,0.9,0.25556101576343576,1666,8393,0.3920848408359209,degree
1359,500,40.068,0.9,0.25556101576343576,1666,8393,0.460110430915051,distance
1360,500,40.056,0.95,0.32345793611548684,1172,8887,0.36270459680443246,random
1361,500,40.056,0.95,0.32345793611548684,1172,8887,0.36841638910105967,ordered
1362,500,40.056,0.95,0.32345793611548684,1172,8887,0.3753640635392149,degree
1363,500,40.056,0.95,0.32345793611548684,1172,8887,0.4024439361798871,distance
1364,500,40.184,1,0.5543732025151628,764,9295,0.12040167577359677,random
1365,500,40.184,1,0.5543732025151628,764,9295,0.12283193994420757,ordered
1366,500,40.184,1,0.5543732025151628,764,9295,0.278952854872197,degree
1367,500,40.184,1,0.5543732025151628,764,9295,0.11328016501169705,distance
1368,500,42.064,0.0,0.15718753525884052,10516,0,0.45488228798871483,random
1369,500,42.064,0.0,0.15718753525884052,10516,0,0.4709608280732523,ordered
1370,500,42.064,0.0,0.15718753525884052,10516,0,0.3976419352371988,degree
1371,500,42.064,0.0,0.15718753525884052,10516,0,0.46922698583643496,distance
1372,500,41.5,0.2,0.22223603836676048,8528,1988,0.4457701399077821,random
1373,500,41.5,0.2,0.22223603836676048,8528,1988,0.4557112243606344,ordered
1374,500,41.5,0.2,0.22223603836676048,8528,1988,0.38624458712298615,degree
1375,500,41.5,0.2,0.22223603836676048,8528,1988,0.457545809437404,distance
1376,500,41.192,0.4,0.24489132119913487,6457,4059,0.44652567784481556,random
1377,500,41.192,0.4,0.24489132119913487,6457,4059,0.45258604161441207,ordered
1378,500,41.192,0.4,0.24489132119913487,6457,4059,0.39184508118358113,degree
1379,500,41.192,0.4,0.24489132119913487,6457,4059,0.46015477505286,distance
1380,500,41.324,0.6,0.2381942573549465,4509,6007,0.43579130787416254,random
1381,500,41.324,0.6,0.2381942573549465,4509,6007,0.4567106439351788,ordered
1382,500,41.324,0.6,0.2381942573549465,4509,6007,0.38487386009481434,degree
1383,500,41.324,0.6,0.2381942573549465,4509,6007,0.4613284592939815,distance
1384,500,41.668,0.8,0.22052310118484394,2677,7839,0.4537395159807285,random
1385,500,41.668,0.8,0.22052310118484394,2677,7839,0.464144177467097,ordered
1386,500,41.668,0.8,0.22052310118484394,2677,7839,0.40665935620231536,degree
1387,500,41.668,0.8,0.22052310118484394,2677,7839,0.4570942647209478,distance
1388,500,41.784,0.85,0.22919357154468206,2149,8367,0.4478865993902696,random
1389,500,41.784,0.85,0.22919357154468206,2149,8367,0.46755358142835857,ordered
1390,500,41.784,0.85,0.22919357154468206,2149,8367,0.3977448322651094,degree
1391,500,41.784,0.85,0.22919357154468206,2149,8367,0.4773487388991611,distance
1392,500,41.848,0.9,0.24914441111667698,1699,8817,0.44209212241762064,random
1393,500,41.848,0.9,0.24914441111667698,1699,8817,0.45845881033047214,ordered
1394,500,41.848,0.9,0.24914441111667698,1699,8817,0.3949489142844628,degree
1395,500,41.848,0.9,0.24914441111667698,1699,8817,0.46454937834733945,distance
1396,500,41.904,0.95,0.3134679559746055,1220,9296,0.3770356789000627,random
1397,500,41.904,0.95,0.3134679559746055,1220,9296,0.3865564913444042,ordered
1398,500,41.904,0.95,0.3134679559746055,1220,9296,0.3995416454897741,degree
1399,500,41.904,0.95,0.3134679559746055,1220,9296,0.4162843195180551,distance
1400,500,41.988,1,0.5219747131299081,791,9725,0.1332359291823551,random
1401,500,41.988,1,0.5219747131299081,791,9725,0.13701698480692612,ordered
1402,500,41.988,1,0.5219747131299081,791,9725,0.2581911770532178,degree
1403,500,41.988,1,0.5219747131299081,791,9725,0.12180680205615171,distance
1404,500,42.064,0.0,0.1596518398684498,10516,0,0.45389059724527947,random
1405,500,42.064,0.0,0.1596518398684498,10516,0,0.4794889969297369,ordered
1406,500,42.064,0.0,0.1596518398684498,10516,0,0.4000836419628679,degree
1407,500,42.064,0.0,0.1596518398684498,10516,0,0.47764497742320033,distance
1408,500,41.524,0.2,0.21732504302104938,8505,2011,0.4387615396686109,random
1409,500,41.524,0.2,0.21732504302104938,8505,2011,0.4527785904877518,ordered
1410,500,41.524,0.2,0.21732504302104938,8505,2011,0.392727302884501,degree
1411,500,41.524,0.2,0.21732504302104938,8505,2011,0.45645039810386495,distance
1412,500,41.276,0.4,0.24247392979671298,6496,4020,0.4414279781429455,random
1413,500,41.276,0.4,0.24247392979671298,6496,4020,0.45537286729358595,ordered
1414,500,41.276,0.4,0.24247392979671298,6496,4020,0.3773256920224197,degree
1415,500,41.276,0.4,0.24247392979671298,6496,4020,0.45192483456682037,distance
1416,500,41.46,0.6,0.2245459960877395,4517,5999,0.43828173783329427,random
1417,500,41.46,0.6,0.2245459960877395,4517,5999,0.47010064709630256,ordered
1418,500,41.46,0.6,0.2245459960877395,4517,5999,0.4010299948389945,degree
1419,500,41.46,0.6,0.2245459960877395,4517,5999,0.46933915491480366,distance
1420,500,41.576,0.8,0.22079715689911655,2614,7902,0.4544999559893751,random
1421,500,41.576,0.8,0.22079715689911655,2614,7902,0.4707762985318607,ordered
1422,500,41.576,0.8,0.22079715689911655,2614,7902,0.41519840793235147,degree
1423,500,41.576,0.8,0.22079715689911655,2614,7902,0.47971677147991276,distance
1424,500,41.736,0.85,0.235206558749912,2148,8368,0.4407701641934409,random
1425,500,41.736,0.85,0.235206558749912,2148,8368,0.4667625283393348,ordered
1426,500,41.736,0.85,0.235206558749912,2148,8368,0.39486638666529017,degree
1427,500,41.736,0.85,0.235206558749912,2148,8368,0.46545371598098856,distance
1428,500,41.904,0.9,0.25287944855211003,1699,8817,0.45108925045632553,random
1429,500,41.904,0.9,0.25287944855211003,1699,8817,0.4644816034630706,ordered
1430,500,41.904,0.9,0.25287944855211003,1699,8817,0.3965509543818898,degree
1431,500,41.904,0.9,0.25287944855211003,1699,8817,0.46318854527253217,distance
1432,500,41.956,0.95,0.29897119737359723,1208,9308,0.3824176194534089,random
1433,500,41.956,0.95,0.29897119737359723,1208,9308,0.3922506321979507,ordered
1434,500,41.956,0.95,0.29897119737359723,1208,9308,0.38616253146823254,degree
1435,500,41.956,0.95,0.29897119737359723,1208,9308,0.40551177640011027,distance
1436,500,42.016,1,0.5215312176689558,781,9735,0.12716483415698607,random
1437,500,42.016,1,0.5215312176689558,781,9735,0.13356314274310582,ordered
1438,500,42.016,1,0.5215312176689558,781,9735,0.2542175238874685,degree
1439,500,42.016,1,0.5215312176689558,781,9735,0.12179420026557186,distance
1440,500,43.884,0.0,0.16945668579990236,10971,0,0.45801566218023027,random
1441,500,43.884,0.0,0.16945668579990236,10971,0,0.46622404343065205,ordered
1442,500,43.884,0.0,0.16945668579990236,10971,0,0.41592583475634093,degree
1443,500,43.884,0.0,0.16945668579990236,10971,0,0.46583134875638066,distance
1444,500,43.364,0.2,0.21552436672498843,8819,2152,0.437832405105316,random
1445,500,43.364,0.2,0.21552436672498843,8819,2152,0.4525286783485297,ordered
1446,500,43.364,0.2,0.21552436672498843,8819,2152,0.4002473391832545,degree
1447,500,43.364,0.2,0.21552436672498843,8819,2152,0.46457488512743994,distance
