,size,p,avg,slope
0,216.0,0.08860918824793257,19.61111111111111,0.46264210903298614
1,379.0,0.12626891293832015,47.01846965699208,0.49351118145065936
2,203.0,0.19285750444467234,38.532019704433495,0.49293769861598935
3,180.0,0.14313703166335032,25.41111111111111,0.48737030420188665
4,128.0,0.18423129225878201,23.234375,0.476755305038049
5,768.0,0.03522937631208198,27.252604166666668,0.48182664869932135
6,803.0,0.0753297761440523,60.47073474470735,0.4987854791111471
7,294.0,0.19083795447453783,57.265306122448976,0.5103762762731495
8,522.0,0.09849357062692204,50.78927203065134,0.4901948493425256
9,833.0,0.07434573726976583,62.24969987995198,0.4961523376851004
10,270.0,0.08228327281856211,21.703703703703702,0.4749716613681258
11,729.0,0.05429198251730344,39.87928669410151,0.4909350084206359
12,501.0,0.04396347007541802,21.624750499001998,0.46126627365435013
13,541.0,0.05606376104958684,30.140480591497226,0.4721736839906022
14,963.0,0.029166460845274578,27.757009345794394,0.4744876624544928
15,584.0,0.053350664362648535,31.0,0.4748329046548486
16,856.0,0.04021510776191105,34.23598130841121,0.4845961504729107
17,301.0,0.07943958841008464,24.219269102990033,0.47353898790271043
